"id","uuid","date","province","patrol_crime","patrol_case","patrol_exhibit","patrol_enforcement","patrol_amount","patrol_remarkcrime","patrol_othercrime","patrol_otherenforce"
543336413,NA,"2024-02-29",14,2,3,7,"[""1"", ""3"", ""4""]",3,NA,NA,NA
543336413,NA,"2024-02-29",14,88,1,1,"[""88""]",1,NA,NA,NA
543641564,NA,"2024-03-15",6,3,4,5,"[""2""]",4,NA,NA,NA
543641564,NA,"2024-03-15",6,88,1,2,"[""2""]",1,NA,NA,NA
543641564,NA,"2024-03-15",6,2,2,9,"[""2""]",2,NA,NA,NA
543641564,NA,"2024-03-15",6,88,1,1,"[""2""]",1,NA,NA,NA
543641564,NA,"2024-03-15",6,10,3,1,"[""3""]",3,NA,NA,NA
543641564,NA,"2024-03-15",6,2,6,11,"[""3"", ""4""]",6,NA,NA,NA
543687045,NA,"2024-03-07",12,3,4,4,"[""2""]",4,NA,NA,NA
543690767,NA,"2024-03-15",12,3,4,4,"[""2""]",4,NA,NA,NA
543702703,NA,"2024-03-15",24,88,1,5,"[""1""]",1,NA,NA,NA
544376557,NA,"2024-03-08",15,3,6,30,"[""2""]",6,NA,NA,NA
544572574,NA,"2024-03-15",15,4,4,14,"[""2""]",4,NA,NA,NA
544572574,NA,"2024-03-15",15,3,2,8,"[""2""]",2,NA,NA,NA
544579168,NA,"2024-03-22",15,2,2,5,"[""1""]",2,NA,NA,NA
544579168,NA,"2024-03-22",15,4,4,10,"[""2""]",4,NA,NA,NA
544660497,NA,"2024-03-15",25,3,1,3,"[""2""]",0,NA,NA,NA
544663417,NA,"2024-03-29",15,3,2,7,"[""2""]",2,NA,NA,NA
544663417,NA,"2024-03-29",15,4,4,12,"[""2""]",4,NA,NA,NA
544668402,NA,"2024-03-01",13,2,2,6,"[""2""]",2,NA,NA,NA
544670704,NA,"2024-03-08",13,2,2,6,"[""2""]",2,NA,NA,NA
544672748,NA,"2024-03-15",13,2,2,6,"[""2""]",2,NA,NA,NA
544674105,NA,"2024-03-22",13,2,2,6,"[""2""]",2,NA,NA,NA
545341190,NA,"2024-03-15",19,13,3,130,"[""1"", ""2""]",0,NA,NA,NA
545341190,NA,"2024-03-15",19,14,9,448,"[""1"", ""2""]",0,NA,NA,NA
545633909,NA,"2024-03-22",4,2,1,3,"[""1""]",1,NA,NA,NA
545653660,NA,"2024-01-12",10,13,2,1,"[""2""]",0,NA,NA,NA
545654879,NA,"2024-01-19",10,4,2,1,"[""1""]",0,NA,NA,NA
545656176,NA,"2024-01-26",10,14,2,1,"[""1""]",0,NA,NA,NA
545657481,NA,"2024-01-31",10,13,3,2,"[""1"", ""2""]",0,NA,NA,NA
545659403,NA,"2024-02-09",10,13,2,1,"[""1"", ""2""]",0,NA,NA,NA
545660636,NA,"2024-02-16",10,13,3,1,"[""1"", ""2""]",0,NA,NA,NA
545662323,NA,"2024-02-29",10,10,3,1,"[""1"", ""4""]",1,NA,NA,NA
545663739,NA,"2024-03-08",10,13,2,1,"[""1"", ""2""]",0,NA,NA,NA
545664718,NA,"2024-03-15",10,13,4,2,"[""1"", ""2""]",0,NA,NA,NA
545665673,NA,"2024-03-22",10,13,2,2,"[""1"", ""2""]",0,NA,NA,NA
545665782,NA,"2024-03-22",12,3,5,5,"[""2""]",5,NA,NA,NA
546134964,NA,"2024-03-20",2,88,1,80,"[""3""]",1,NA,NA,NA
546134964,NA,"2024-03-20",2,88,1,1,"[""6"", ""7""]",1,NA,NA,NA
546139177,NA,"2024-04-26",2,2,2,6,"[""1""]",2,NA,NA,NA
547529568,NA,"2024-03-29",9,88,2,4,"[""6""]",2,NA,NA,NA
547541929,NA,"2024-03-29",4,2,1,2,"[""1"", ""3"", ""4""]",1,NA,NA,NA
547578076,NA,"2024-03-22",19,13,3,160,"[""1""]",0,NA,NA,NA
547578076,NA,"2024-03-22",19,14,2,94,"[""1"", ""2""]",0,NA,NA,NA
547581261,NA,"2024-03-29",19,13,11,570,"[""1""]",0,NA,NA,NA
547581261,NA,"2024-03-29",19,14,18,2532,"[""2""]",0,NA,NA,NA
547581829,NA,"2024-03-29",10,13,2,2,"[""1"", ""2""]",0,NA,NA,NA
548171133,NA,"2024-02-23",1,3,1,25,"[""2""]",1,NA,NA,NA
548173754,NA,"2024-02-29",1,3,1,5,"[""2""]",1,NA,NA,NA
548174315,NA,"2024-03-08",1,13,1,100,"[""2""]",1,NA,NA,NA
548175018,NA,"2024-03-15",1,3,1,25,"[""2""]",1,NA,NA,NA
548175520,NA,"2024-03-22",1,13,1,1,"[""2""]",1,NA,NA,NA
548176342,NA,"2024-03-29",1,3,1,10,"[""2""]",1,NA,NA,NA
548465633,NA,"2024-03-31",14,3,12,3,"[""2""]",12,NA,NA,NA
548828637,NA,"2024-01-19",17,3,6,3,"[""2""]",6,NA,NA,NA
548828637,NA,"2024-01-19",17,4,12,3,"[""2""]",12,NA,NA,NA
548828637,NA,"2024-01-19",17,13,2,1,"[""2""]",2,NA,NA,NA
548828637,NA,"2024-01-19",17,5,4,1,"[""2""]",4,NA,NA,NA
548828637,NA,"2024-01-19",17,8,2,1,"[""5""]",2,NA,NA,NA
548842008,NA,"2024-02-02",17,3,5,3,"[""2""]",3,NA,NA,NA
548842008,NA,"2024-02-02",17,4,10,3,"[""2""]",3,NA,NA,NA
548842008,NA,"2024-02-02",17,13,2,1,"[""2""]",1,NA,NA,NA
548842008,NA,"2024-02-02",17,5,4,1,"[""2""]",1,NA,NA,NA
548852474,NA,"2024-02-16",17,3,1,3,"[""2""]",1,NA,NA,NA
548852474,NA,"2024-02-16",17,4,8,3,"[""2""]",8,NA,NA,NA
549138468,NA,"2024-03-01",17,4,8,3,"[""2""]",8,NA,NA,NA
549138468,NA,"2024-03-01",17,88,1,1,"[""2""]",1,NA,NA,NA
549138468,NA,"2024-03-01",17,13,2,1,"[""2""]",2,NA,NA,NA
549182966,NA,"2024-03-29",12,3,4,4,"[""2""]",4,NA,NA,NA
549359834,NA,"2024-04-05",4,2,1,1,"[""1"", ""3"", ""4""]",1,NA,NA,NA
549359834,NA,"2024-04-05",4,10,1,4,"[""1"", ""3"", ""4""]",1,NA,NA,NA
549359834,NA,"2024-04-05",4,10,2,7,"[""1"", ""3""]",2,NA,NA,NA
549363997,NA,"2024-04-05",9,88,2,2,"[""88""]",2,NA,NA,NA
549396299,NA,"2024-03-15",17,3,4,3,"[""2""]",4,NA,NA,NA
549396299,NA,"2024-03-15",17,4,9,3,"[""2""]",3,NA,NA,NA
549732274,NA,"2024-04-05",10,10,3,2,"[""1""]",1,NA,NA,NA
550513710,NA,"2024-04-08",14,88,0,0,"[""88""]",0,NA,NA,NA
550786132,NA,"2024-04-12",10,13,3,2,"[""1""]",0,NA,NA,NA
551843003,NA,"2024-04-05",12,3,2,2,"[""2""]",2,NA,NA,NA
551844913,NA,"2024-04-12",12,3,2,2,"[""2""]",2,NA,NA,NA
551895446,NA,"2024-03-22",2,2,1,1,"[""1""]",1,NA,NA,NA
551895446,NA,"2024-03-22",2,4,4,1450,"[""2""]",4,NA,NA,NA
551896750,NA,"2024-03-29",2,4,2,12000,"[""2""]",2,NA,NA,NA
551896750,NA,"2024-03-29",2,3,2,350,"[""2""]",2,NA,NA,NA
551896750,NA,"2024-03-29",2,88,1,15,"[""3"", ""4""]",1,NA,NA,NA
551900165,NA,"2024-04-05",2,4,22,10400,"[""2""]",22,NA,NA,NA
552102860,NA,"2024-01-05",21,2,1,3,"[""2""]",1,NA,NA,NA
552102860,NA,"2024-01-05",21,13,1,1,"[""2""]",1,NA,NA,NA
552102860,NA,"2024-01-05",21,3,1,3,"[""2""]",1,NA,NA,NA
552103938,NA,"2024-01-12",21,88,1,1,"[""2""]",1,NA,NA,NA
552103938,NA,"2024-01-12",21,3,1,3,"[""2""]",1,NA,NA,NA
552104461,NA,"2024-04-19",4,88,2,12594,"[""6"", ""7""]",2,NA,NA,NA
552104461,NA,"2024-04-19",4,88,1,1,"[""1""]",1,NA,NA,NA
552105361,NA,"2024-01-19",21,3,2,3,"[""2""]",2,NA,NA,NA
552628170,NA,"2024-01-26",21,2,3,4,"[""2""]",3,NA,NA,NA
552628170,NA,"2024-01-26",21,13,1,1,"[""2""]",1,NA,NA,NA
552629791,NA,"2024-04-19",10,13,5,5,"[""2""]",0,NA,NA,NA
552920381,NA,"2024-02-09",21,2,1,2,"[""2""]",1,NA,NA,NA
552921412,NA,"2024-02-16",21,2,3,4,"[""2""]",3,NA,NA,NA
552922117,NA,"2024-02-23",21,2,1,2,"[""3""]",1,NA,NA,NA
552922117,NA,"2024-02-23",21,3,1,3,"[""2""]",1,NA,NA,NA
552924831,NA,"2024-02-29",21,13,1,4,"[""2""]",1,NA,NA,NA
552963721,NA,"2024-04-26",6,3,5,5,"[""2""]",5,NA,NA,NA
552963721,NA,"2024-04-26",6,4,5,5,"[""2""]",5,NA,NA,NA
552963721,NA,"2024-04-26",6,88,1,1,"[""1""]",1,NA,NA,NA
552963721,NA,"2024-04-26",6,88,4,1,"[""2""]",4,NA,NA,NA
552963721,NA,"2024-04-26",6,2,2,3,"[""2""]",2,NA,NA,NA
552963721,NA,"2024-04-26",6,13,1,1,"[""2""]",1,NA,NA,NA
552963721,NA,"2024-04-26",6,10,1,3,"[""3""]",1,NA,NA,NA
553546474,NA,"2024-03-08",21,2,3,5,"[""2""]",3,NA,NA,NA
553549676,NA,"2024-03-15",21,13,1,1,"[""2""]",1,NA,NA,NA
553552984,NA,"2024-03-22",21,2,2,3,"[""2""]",2,NA,NA,NA
553552984,NA,"2024-03-22",21,88,1,1,"[""2""]",1,NA,NA,NA
553559343,NA,"2024-03-29",21,2,4,3,"[""2""]",4,NA,NA,NA
553862188,NA,"2024-04-05",21,2,1,4,"[""2""]",1,NA,NA,NA
553862582,NA,"2024-04-12",21,2,1,3,"[""2""]",1,NA,NA,NA
553862716,NA,"2024-04-05",13,2,2,6,"[""2""]",2,NA,NA,NA
553862899,NA,"2024-04-12",13,2,2,6,"[""2""]",2,NA,NA,NA
553863090,NA,"2024-04-19",13,2,2,6,"[""2""]",2,NA,NA,NA
553863307,NA,"2024-04-26",13,2,2,6,"[""2""]",2,NA,NA,NA
553864054,NA,"2024-04-19",21,10,1,6,"[""3""]",1,NA,NA,NA
553918562,NA,"2024-04-19",12,3,2,2,"[""2""]",2,NA,NA,NA
553921660,NA,"2024-04-26",12,3,2,2,"[""2""]",2,NA,NA,NA
553934603,NA,"2024-04-12",14,88,0,0,"[""88""]",0,NA,NA,NA
554563627,NA,"2024-04-26",10,13,1,1,"[""2""]",0,NA,NA,NA
554904192,NA,"2024-04-19",14,88,0,0,"[""88""]",0,NA,NA,NA
555120007,NA,"2024-04-30",14,3,7,3,"[""2""]",7,NA,NA,NA
555120007,NA,"2024-04-30",14,2,1,5,"[""3""]",1,NA,NA,NA
555570588,NA,"2024-05-03",4,10,1,0,"[""3"", ""4""]",1,NA,NA,NA
555571966,NA,"2024-05-03",9,1,3,3,"[""6""]",3,NA,NA,NA
555571966,NA,"2024-05-03",9,88,4,4,"[""1"", ""2""]",4,NA,NA,NA
555766942,NA,"2024-05-03",10,13,3,2,"[""2""]",0,NA,NA,NA
556156674,NA,"2024-04-15",17,4,6,4,"[""2""]",6,NA,NA,NA
556156674,NA,"2024-04-15",17,3,2,4,"[""2""]",2,NA,NA,NA
556156674,NA,"2024-04-15",17,13,3,1,"[""2""]",1,NA,NA,NA
556156674,NA,"2024-04-15",17,2,6,4,"[""2""]",6,NA,NA,NA
556171860,NA,"2024-04-30",17,4,7,4,"[""2""]",7,NA,NA,NA
556171860,NA,"2024-04-30",17,3,3,4,"[""2""]",3,NA,NA,NA
557024220,NA,"2024-05-10",4,10,1,37,"[""3""]",1,NA,NA,NA
557024220,NA,"2024-05-10",4,88,1,24,"[""3""]",1,NA,NA,NA
557024220,NA,"2024-05-10",4,10,1,248,"[""3"", ""4""]",1,NA,NA,NA
557024220,NA,"2024-05-10",4,8,1,1,"[""3""]",1,NA,NA,NA
557024220,NA,"2024-05-10",4,88,1,313,"[""3""]",1,NA,NA,NA
557024220,NA,"2024-05-10",4,10,1,84,"[""3""]",1,NA,NA,NA
557274102,NA,"2024-05-10",24,13,4,4,"[""1""]",4,NA,NA,NA
557294687,NA,"2024-05-10",14,88,0,0,"[""88""]",0,NA,NA,NA
557486686,NA,"2024-05-10",10,13,3,2,"[""2""]",0,NA,NA,NA
557508852,NA,"2024-03-31",3,88,1,5,"[""2""]",1,NA,NA,NA
557508852,NA,"2024-03-31",3,88,1,1,"[""3""]",1,NA,NA,NA
557508852,NA,"2024-03-31",3,2,1,1,"[""4""]",1,NA,NA,NA
557520070,NA,"2024-04-30",3,88,3,31,"[""2""]",3,NA,NA,NA
557520070,NA,"2024-04-30",3,10,1,1,"[""4""]",1,NA,NA,NA
557523902,NA,"2024-05-03",3,88,2,2,"[""6""]",2,NA,NA,NA
557821907,NA,"2024-01-03",13,2,1,3,"[""2""]",1,NA,NA,NA
557823879,NA,"2024-05-03",13,88,0,0,"[""88""]",0,NA,NA,NA
557824821,NA,"2024-05-10",13,88,0,0,"[""88""]",0,NA,NA,NA
557825558,NA,"2024-05-17",13,88,0,0,"[""88""]",0,NA,NA,NA
557826661,NA,"2024-05-24",13,88,0,0,"[""88""]",0,NA,NA,NA
558708695,NA,"2024-04-05",15,3,7,14,"[""2""]",7,NA,NA,NA
558711189,NA,"2024-04-12",15,3,7,16,"[""2""]",7,NA,NA,NA
558715235,NA,"2024-04-19",15,3,6,18,"[""2""]",6,NA,NA,NA
558720177,NA,"2024-04-30",15,3,6,16,"[""2""]",6,NA,NA,NA
558774472,NA,"2024-05-10",15,3,3,15,"[""1""]",5,NA,NA,NA
558774472,NA,"2024-05-10",15,4,2,10,"[""2""]",2,NA,NA,NA
558779353,NA,"2024-05-17",15,3,3,12,"[""2""]",3,NA,NA,NA
558779353,NA,"2024-05-17",15,4,2,10,"[""2""]",2,NA,NA,NA
558787044,NA,"2024-05-24",15,3,2,10,"[""1""]",2,NA,NA,NA
558787044,NA,"2024-05-24",15,3,3,9,"[""2""]",3,NA,NA,NA
558795927,NA,"2024-05-31",15,3,2,6,"[""3""]",2,NA,NA,NA
559009470,NA,"2024-05-17",6,3,5,5,"[""2""]",5,NA,NA,NA
559009470,NA,"2024-05-17",6,2,5,5,"[""2""]",5,NA,NA,NA
559009470,NA,"2024-05-17",6,88,1,1,"[""2""]",1,NA,NA,NA
559009470,NA,"2024-05-17",6,1,1,1,"[""2""]",1,NA,NA,NA
559009470,NA,"2024-05-17",6,88,1,1,"[""2""]",1,NA,NA,NA
559009470,NA,"2024-05-17",6,2,3,7,"[""3"", ""4""]",3,NA,NA,NA
559009470,NA,"2024-05-17",6,10,3,3,"[""3"", ""4""]",3,NA,NA,NA
559012477,NA,"2024-05-17",14,88,0,0,"[""88""]",0,NA,NA,NA
559016405,NA,"2024-05-06",12,88,0,0,"[""88""]",0,NA,NA,NA
559017250,NA,"2024-05-13",12,88,0,0,"[""88""]",0,NA,NA,NA
559017491,NA,"2024-05-17",4,8,1,2,"[""3""]",1,NA,NA,NA
559017491,NA,"2024-05-17",4,88,1,3,"[""3""]",1,NA,NA,NA
559017491,NA,"2024-05-17",4,8,1,1,"[""3""]",1,NA,NA,NA
559017491,NA,"2024-05-17",4,8,1,0,"[""3""]",1,NA,NA,NA
559017491,NA,"2024-05-17",4,8,1,1,"[""3""]",1,NA,NA,NA
559017491,NA,"2024-05-17",4,88,1,0,"[""3""]",1,NA,NA,NA
559017491,NA,"2024-05-17",4,88,1,0,"[""3""]",1,NA,NA,NA
559017491,NA,"2024-05-17",4,88,1,0,"[""3"", ""4""]",1,NA,NA,NA
559082416,NA,"2024-05-10",3,88,1,3,"[""2""]",1,NA,NA,NA
559456239,NA,"2024-02-02",16,2,1,9,"[""88""]",9,NA,NA,NA
559457958,NA,"2024-03-01",16,13,1,2,"[""1""]",1,NA,NA,NA
559462157,NA,"2024-05-03",16,2,1,1,"[""1""]",0,NA,NA,NA
559462157,NA,"2024-05-03",16,88,1,1,"[""1""]",0,NA,NA,NA
561002712,NA,"2024-05-24",21,2,1,3,"[""2""]",1,NA,NA,NA
561003218,NA,"2024-05-31",21,2,3,4,"[""2""]",3,NA,NA,NA
561010402,NA,"2024-05-24",14,3,7,3,"[""2""]",7,NA,NA,NA
561010402,NA,"2024-05-24",14,2,1,6,"[""3""]",1,NA,NA,NA
561011387,NA,"2024-04-05",25,3,1,3,"[""2""]",1,NA,NA,NA
561015268,NA,"2024-05-17",12,88,0,0,"[""88""]",0,NA,NA,NA
561016104,NA,"2024-05-24",9,88,2,3,"[""1"", ""88""]",2,NA,NA,NA
561016878,NA,"2024-05-24",12,88,0,0,"[""88""]",0,NA,NA,NA
561016957,NA,"2024-05-24",4,10,1,0,"[""3""]",1,NA,NA,NA
561016957,NA,"2024-05-24",4,88,1,2,"[""3""]",1,NA,NA,NA
561038567,NA,"2024-05-17",10,13,3,2,"[""1"", ""2""]",0,NA,NA,NA
561039217,NA,"2024-05-24",10,13,4,2,"[""1"", ""2""]",0,NA,NA,NA
562981867,NA,"2024-05-31",4,3,2,650,"[""2""]",2,NA,NA,NA
563042385,NA,"2024-05-31",14,88,0,0,"[""88""]",0,NA,NA,NA
563756840,NA,"2024-04-26",25,3,1,3,"[""2""]",1,NA,NA,NA
563970440,NA,"2024-05-31",10,13,4,1,"[""2""]",0,NA,NA,NA
563980863,NA,"2024-05-03",25,3,2,4,"[""3""]",2,NA,NA,NA
564282677,NA,"2024-01-26",7,2,2,6,"[""1"", ""2""]",0,NA,NA,NA
564282677,NA,"2024-01-26",7,88,2,20,"[""1"", ""2""]",0,NA,NA,NA
564291711,NA,"2024-02-29",11,3,1,3,"[""2""]",1,NA,NA,NA
564297766,NA,"2024-04-26",11,3,1,3,"[""2""]",0,NA,NA,NA
564297766,NA,"2024-04-26",11,13,1,1,"[""2""]",0,NA,NA,NA
564301497,NA,"2024-05-15",17,4,7,3,"[""2""]",7,NA,NA,NA
564305252,NA,"2024-01-05",18,88,0,0,"[""88""]",0,NA,NA,NA
564305473,NA,"2024-01-12",18,88,0,0,"[""88""]",0,NA,NA,NA
564309819,NA,"2024-05-10",25,3,1,3,"[""3""]",1,NA,NA,NA
564309854,NA,"2024-04-30",18,88,0,0,"[""88""]",0,NA,NA,NA
564315945,NA,"2024-03-31",18,88,0,0,"[""88""]",0,NA,NA,NA
564318292,NA,"2024-05-31",17,13,5,1,"[""2""]",5,NA,NA,NA
564318292,NA,"2024-05-31",17,2,5,3,"[""2""]",5,NA,NA,NA
564318292,NA,"2024-05-31",17,88,1,1,"[""2""]",1,NA,NA,NA
564318292,NA,"2024-05-31",17,88,1,1,"[""2""]",1,NA,NA,NA
564318292,NA,"2024-05-31",17,88,1,3,"[""3"", ""4"", ""5""]",1,NA,NA,NA
564318292,NA,"2024-05-31",17,88,1,2,"[""3"", ""4"", ""5""]",1,NA,NA,NA
564318950,NA,"2024-05-17",25,88,1,1,"[""2""]",1,NA,NA,NA
564320687,NA,"2024-02-29",18,88,0,0,"[""88""]",0,NA,NA,NA
564327594,NA,"2024-05-24",25,3,1,3,"[""2""]",1,NA,NA,NA
564332186,NA,"2024-01-31",8,2,2,3,"[""2""]",2,NA,NA,NA
564332186,NA,"2024-01-31",8,3,8,3,"[""2""]",8,NA,NA,NA
564332186,NA,"2024-01-31",8,88,1,1,"[""2""]",1,NA,NA,NA
564332583,NA,"2024-01-05",12,3,5,5,"[""2""]",5,NA,NA,NA
564339305,NA,"2024-01-12",12,88,0,0,"[""88""]",0,NA,NA,NA
564340544,NA,"2024-02-29",8,3,1,3,"[""2""]",1,NA,NA,NA
564343368,NA,"2024-01-19",12,88,0,0,"[""88""]",0,NA,NA,NA
564348933,NA,"2024-01-26",12,88,0,0,"[""88""]",0,NA,NA,NA
564362712,NA,"2024-03-31",8,2,6,6,"[""2"", ""4""]",6,NA,NA,NA
564362712,NA,"2024-03-31",8,3,3,3,"[""2""]",3,NA,NA,NA
564443019,NA,"2024-04-30",8,2,12,4,"[""2"", ""4""]",12,NA,NA,NA
564443019,NA,"2024-04-30",8,3,1,1,"[""2""]",1,NA,NA,NA
564447017,NA,"2024-05-31",8,2,3,4,"[""2""]",3,NA,NA,NA
564582657,NA,"2024-05-31",18,88,0,0,"[""88""]",0,NA,NA,NA
564582776,NA,"2024-01-31",18,88,0,0,"[""88""]",0,NA,NA,NA
564919805,NA,"2024-06-07",4,88,1,29,"[""88""]",1,NA,NA,NA
565000602,NA,"2024-06-07",14,88,0,0,"[""88""]",0,NA,NA,NA
565631991,NA,"2024-06-07",10,13,4,1,"[""1"", ""2""]",1,NA,NA,NA
565918861,NA,"2024-06-14",21,2,1,3,"[""2""]",1,NA,NA,NA
566006866,NA,"2024-04-05",1,3,2,15,"[""2""]",2,NA,NA,NA
566009311,NA,"2024-04-12",1,13,1,1,"[""2""]",1,NA,NA,NA
566011262,NA,"2024-04-19",1,13,1,1,"[""2""]",1,NA,NA,NA
566014222,NA,"2024-05-10",1,14,2,100,"[""2""]",1,NA,NA,NA
566016113,NA,"2024-05-17",1,3,1,18,"[""2""]",1,NA,NA,NA
566018713,NA,"2024-05-24",1,13,1,1,"[""2""]",1,NA,NA,NA
566020631,NA,"2024-05-31",1,14,1,150,"[""2""]",1,NA,NA,NA
566022402,NA,"2024-06-07",1,13,1,1,"[""2""]",1,NA,NA,NA
566024797,NA,"2024-06-14",1,3,1,5,"[""2""]",1,NA,NA,NA
566407866,NA,"2024-04-26",22,2,1,101,"[""1""]",0,NA,NA,NA
566565346,NA,"2024-02-26",7,88,3,30,"[""1"", ""2""]",0,NA,NA,NA
566565346,NA,"2024-02-26",7,2,1,4,"[""1"", ""2""]",0,NA,NA,NA
566650355,NA,"2024-06-07",15,4,4,15,"[""2""]",4,NA,NA,NA
566650355,NA,"2024-06-07",15,4,1,4,"[""6""]",1,NA,NA,NA
566663828,NA,"2024-06-14",15,4,5,20,"[""2""]",5,NA,NA,NA
566669558,NA,"2024-06-21",15,4,4,13,"[""2""]",4,NA,NA,NA
566869578,NA,"2024-06-28",15,3,5,20,"[""2""]",5,NA,NA,NA
566876179,NA,"2024-06-14",24,13,1,1,"[""1""]",1,NA,NA,NA
566879082,NA,"2024-06-14",6,3,2,4,"[""2""]",2,NA,NA,NA
566879082,NA,"2024-06-14",6,13,1,1,"[""2""]",1,NA,NA,NA
566879082,NA,"2024-06-14",6,88,2,1,"[""2""]",2,NA,NA,NA
566879082,NA,"2024-06-14",6,88,1,1,"[""2""]",1,NA,NA,NA
566880752,NA,"2024-06-14",9,88,1,40,"[""1"", ""2""]",1,NA,NA,NA
567353283,NA,"2024-06-14",14,88,0,0,"[""88""]",0,NA,NA,NA
567354976,NA,"2024-06-28",21,2,1,3,"[""2""]",1,NA,NA,NA
567376246,NA,"2024-06-14",19,13,20,1330,"[""1"", ""2""]",0,NA,NA,NA
567376246,NA,"2024-06-14",19,14,774,1165,"[""1"", ""2""]",0,NA,NA,NA
567491757,NA,"2024-06-07",12,88,0,0,"[""88""]",0,NA,NA,NA
567492181,NA,"2024-06-14",12,88,0,0,"[""88""]",0,NA,NA,NA
567697501,NA,"2024-05-31",22,88,0,0,"[""88""]",0,NA,NA,NA
568133476,NA,"2024-06-21",4,10,1,23,"[""3""]",1,NA,NA,NA
568133476,NA,"2024-06-21",4,88,1,1,"[""3""]",1,NA,NA,NA
568162062,NA,"2024-06-21",19,13,7,340,"[""1"", ""2""]",0,NA,NA,NA
568162062,NA,"2024-06-21",19,14,2,124,"[""1"", ""2""]",0,NA,NA,NA
568179373,NA,"2024-06-07",19,13,1020,14,"[""1"", ""2""]",0,NA,NA,NA
568179373,NA,"2024-06-07",19,14,2252,27,"[""1"", ""2""]",0,NA,NA,NA
568377026,NA,"2024-06-14",10,13,4,4,"[""2""]",0,NA,NA,NA
568377428,NA,"2024-06-21",10,14,5,1,"[""1""]",1,NA,NA,NA
568381526,NA,"2024-06-21",9,88,0,0,"[""88""]",0,NA,NA,NA
568780509,NA,"2024-05-31",19,13,3685,40,"[""1"", ""2""]",0,NA,NA,NA
568780509,NA,"2024-05-31",19,14,90,151,"[""1"", ""2""]",0,NA,NA,NA
568780593,NA,"2024-06-21",14,88,0,0,"[""88""]",0,NA,NA,NA
568781872,NA,"2024-05-24",19,13,48,3670,"[""1"", ""2""]",0,NA,NA,NA
568781872,NA,"2024-05-24",19,14,190,550,"[""1"", ""2""]",0,NA,NA,NA
568783500,NA,"2024-05-17",19,13,21,900,"[""1"", ""2""]",0,NA,NA,NA
568783500,NA,"2024-05-17",19,14,1120,545,"[""1"", ""2""]",0,NA,NA,NA
568784791,NA,"2024-05-10",19,13,6,320,"[""1"", ""2""]",0,NA,NA,NA
568784791,NA,"2024-05-10",19,14,1550,2240,"[""1"", ""2""]",0,NA,NA,NA
568786152,NA,"2024-05-03",19,13,12,550,"[""1"", ""2""]",0,NA,NA,NA
568786152,NA,"2024-05-03",19,14,8,588,"[""1"", ""2""]",0,NA,NA,NA
568787897,NA,"2024-04-26",19,13,15,705,"[""1"", ""2""]",0,NA,NA,NA
568787897,NA,"2024-04-26",19,14,307,470,"[""1"", ""2""]",0,NA,NA,NA
568789128,NA,"2024-04-19",19,13,5,170,"[""1"", ""2""]",0,NA,NA,NA
568789128,NA,"2024-04-19",19,14,3,120,"[""1"", ""2""]",0,NA,NA,NA
568793206,NA,"2024-04-12",19,13,340,6,"[""1"", ""2""]",0,NA,NA,NA
568793206,NA,"2024-04-12",19,14,607,11,"[""1"", ""2""]",0,NA,NA,NA
568794413,NA,"2024-04-05",19,13,9,450,"[""1"", ""2""]",0,NA,NA,NA
568794413,NA,"2024-04-05",19,14,490,297,"[""1"", ""2""]",0,NA,NA,NA
569089260,NA,"2024-06-21",3,88,4,38,"[""2""]",36,NA,NA,NA
569089260,NA,"2024-06-21",3,88,3,34,"[""2""]",3,NA,NA,NA
569089260,NA,"2024-06-21",3,88,2,5,"[""2""]",2,NA,NA,NA
569155171,NA,"2024-06-14",25,10,1,1,"[""6""]",1,NA,NA,NA
569428814,NA,"2024-06-21",25,2,1,3,"[""2""]",1,NA,NA,NA
569820734,NA,"2024-06-07",13,2,3,9,"[""2""]",3,NA,NA,NA
570235988,NA,"2024-06-28",4,88,1,1,"[""6"", ""7""]",1,NA,NA,NA
570235988,NA,"2024-06-28",4,88,1,1,"[""6"", ""7""]",1,NA,NA,NA
570235988,NA,"2024-06-28",4,88,1,1,"[""6"", ""7""]",1,NA,NA,NA
570238316,NA,"2024-06-28",14,3,11,3,"[""2""]",11,NA,NA,NA
570238316,NA,"2024-06-28",14,88,1,1,"[""2""]",1,NA,NA,NA
570283139,NA,"2024-06-28",9,88,0,0,"[""88""]",0,NA,NA,NA
570892887,NA,"2024-06-28",10,13,2,1,"[""2""]",0,NA,NA,NA
571191558,NA,"2024-06-28",19,13,8,470,"[""1"", ""2""]",0,NA,NA,NA
571191558,NA,"2024-06-28",19,14,97,170,"[""1"", ""2""]",0,NA,NA,NA
571434932,NA,"2024-06-21",12,88,0,0,"[""88""]",0,NA,NA,NA
571435483,NA,"2024-06-28",12,88,0,0,"[""88""]",0,NA,NA,NA
571439893,NA,"2024-06-28",25,10,1,1,"[""6""]",1,NA,NA,NA
571473804,NA,"2024-06-21",1,13,1,1,"[""2""]",1,NA,NA,NA
571474719,NA,"2024-06-28",1,14,1,1,"[""2""]",1,NA,NA,NA
571760237,NA,"2024-06-07",18,88,0,0,"[""88""]",0,NA,NA,NA
572363097,NA,"2024-07-05",24,16,1,1,"[""2""]",1,NA,NA,NA
572365770,NA,"2024-06-14",18,88,0,0,"[""88""]",0,NA,NA,NA
572368462,NA,"2024-07-05",9,88,0,0,"[""88""]",0,NA,NA,NA
